worker_type,spouse_type,birth_yr,claim_age,age,year,earnings,tax,pv_ben_through_t,delta_pv_ben,net_tax
high,high,1960,65,27,1987,20619.264689999996,2350.5961746599996,923887.6516987059,0,0.114
high,high,1960,65,28,1988,23162.17992,2807.256206304,923887.6516987059,0,0.12120000000000002
high,high,1960,65,29,1989,25466.12985,3086.49493782,923887.6516987059,0,0.12120000000000002
high,high,1960,65,30,1990,27946.18542,3465.3269920799994,932349.83735320915,8462.185654503293,0.051926511574016475
high,high,1960,65,31,1991,30209.066,3745.924183999999,932892.4578863882,542.6205331790261,0.11938259242778786
high,high,1960,65,32,1992,32912.3277,4081.1286348,933419.1040881044,526.6462017162703,0.11959456179927612
high,high,1960,65,33,1993,34213.21893,4242.439147319999,933948.7653514934,529.6612633889308,0.11947781404903413
high,high,1960,65,34,1994,36081.61207,4474.119896679999,934511.9265470116,563.1611955180997,0.11911707110771697
high,high,1960,65,35,1995,38392.59564,4760.681859359999,935077.9788980772,566.0523510656785,0.1190691653366616
high,high,1960,65,36,1996,41047.617600000005,5089.9045824,935652.9880201172,575.0091220401227,0.11900592224342872
high,high,1960,65,37,1997,44155.86,5475.326639999999,947909.937861494,12256.94984137686,0.01850793668374141
high,high,1960,65,38,1998,47159.592959999994,5847.789527039999,963491.675723823,15581.737862328882,-0.00859754687656737
high,high,1960,65,39,1999,50397.11536,6249.242304639999,979256.6391074496,15764.963383626658,-0.00894527040032441
high,high,1960,65,40,2000,53795.01386,6670.58171864,995227.334412917,15970.69530546735,-0.00999602689849859
high,high,1960,65,41,2001,55605.122879999995,6895.03523712,1011408.6360252146,16181.30161229754,-0.01417342037551575
high,high,1960,65,42,2002,56595.05718,7017.787090319999,1027590.3897984546,16181.753773240023,-0.01841260605076129
high,high,1960,65,43,2003,58455.45419999999,7248.4763208,1043970.3102743744,16379.920475919733,-0.02129103851778018
high,high,1960,65,44,2004,61565.04585000001,7634.065685400001,1060418.9091251048,16448.598850730457,-0.02048776997237065
high,high,1960,65,45,2005,64150.30384,7954.63767616,1076984.8706507036,16565.961525598774,-0.02165943650651457
high,high,1960,65,46,2006,67408.05904000001,8358.59932096,1093649.6828954332,16664.812244729605,-0.02214049717604958
high,high,1960,65,47,2007,70669.18452000001,8762.978880480001,1110344.7347587263,16695.051863293163,-0.02221312262569335
high,high,1960,65,48,2008,72377.53246999999,8974.814026279999,1127094.0793961978,16749.344637471484,-0.02438242370497437
high,high,1960,65,49,2009,71245.3175,8834.41937,1143679.5163399335,16585.436943735927,-0.02959404609462309
high,high,1960,65,50,2010,72929.2025,9043.22111,1160407.8642439505,16728.34790401673,-0.0315781102477945
high,high,1960,65,51,2011,75085.37867,9310.58695508,1177101.7114145565,16693.847170606023,-0.03041799841962166
high,high,1960,65,52,2012,77031.06246,9551.85174504,1193679.3108955757,16577.59948101919,-0.02771155437917488
high,high,1960,65,53,2013,77521.85232,9612.70968768,1205786.056395438,12106.745499862358,0.01181356206834882
high,high,1960,65,54,2014,79669.32527999999,9878.99633472,1213487.7214470212,7701.665051583201,0.05295946740420199
high,high,1960,65,55,2015,81575.27648,10115.33428352,1221026.0529775268,7538.3315305055585,0.05473249072871529
high,high,1960,65,56,2016,80940.5376,10036.626662399998,1226499.7077140168,5473.654736489989,0.0723973522874226
high,high,1960,65,57,2017,81823.39314,10146.10074936,1231309.6303553728,4809.92264135601,0.0781122344564734
high,high,1960,65,58,2018,82651.09300000001,10248.735532,1235294.5191548057,3984.888799432898,0.08527251586360378
high,high,1960,65,59,2019,83259.88461,10324.225691639998,1238436.4681645215,3141.9490097158123,0.0930211064125306
high,high,1960,65,60,2020,82219.0708,10195.1647792,1240833.6383175433,2397.1701530218124,0.09982590379858632
high,high,1960,65,61,2021,84623.37279,10493.29822596,1243079.580828657,2245.9425111133605,0.1016863709742467
high,high,1960,65,62,2022,86059.63037,10671.39416588,1244965.256483956,1885.675655299332,0.10502566140686127
high,high,1960,65,63,2023,86808.2054,10764.2174696,1246578.2395533957,1612.9830694396514,0.1072498427505714
high,high,1960,65,64,2024,87396.32952,10837.14486048,1247889.8894935865,1311.649940190604,0.10988896346001628
high,high,1965,65,21,1986,7673.56626,874.78655364,991036.4070937589,0,0.114
high,high,1965,65,22,1987,10060.874460000001,1146.9396884399998,991036.4070937589,0,0.114
high,high,1965,65,23,1988,13495.15992,1635.6133823040002,991036.4070937589,0,0.12120000000000002
high,high,1965,65,24,1989,16763.024699999998,2031.67859364,991036.4070937589,0,0.12120000000000002
high,high,1965,65,25,1990,19766.3012,2451.0213487999995,991036.4070937589,0,0.12399999999999996
high,high,1965,65,26,1991,22531.382799999996,2793.891467199999,991036.4070937589,0,0.124
high,high,1965,65,27,1992,25664.734979999997,3182.427137519999,991036.4070937589,0,0.124
high,high,1965,65,28,1993,27712.938659999996,3436.404393839999,991036.4070937589,0,0.124
high,high,1965,65,29,1994,30095.722509999996,3731.869591239999,991036.4070937589,0,0.124
high,high,1965,65,30,1995,32833.82214,4071.393945359999,1000204.0255072834,9167.61841352447,0.03944429657382143
high,high,1965,65,31,1996,35890.751500000006,4450.453186,1000734.4177131722,530.3922058887547,0.11922932747606212
high,high,1965,65,32,1997,39356.310000000005,4880.18244,1001303.6477989972,569.2300858249655,0.11902267840697409
high,high,1965,65,33,1998,42686.06976,5293.072650239999,1001890.7224990692,587.0747000720585,0.11900203348610376
high,high,1965,65,34,1999,46283.68696,5739.177183039999,1002477.3888426344,586.6663435652154,0.11912196026275564
high,high,1965,65,35,2000,49968.59028,6196.10519472,1003098.1917238728,620.8028812385164,0.11892234428311964
high,high,1965,65,36,2001,52148.32128,6466.391838719999,1003737.1527980124,638.9610741395736,0.1187318706183106
high,high,1965,65,37,2002,53535.8649,6638.4472476,1017661.490454092,13924.33765607956,0.00669201517304277
high,high,1965,65,38,2003,55662.12829999999,6902.103909199998,1034424.5994429756,16763.108988883556,-0.0173980246501206
high,high,1965,65,39,2004,58962.701700000005,7311.3750108,1051377.739574015,16953.140131039312,-0.01680097640404488
high,high,1965,65,40,2005,61822.26862,7665.961308880001,1068512.6895074998,17134.949933484895,-0.01756474144236862
high,high,1965,65,41,2006,65282.231490000006,8094.99670476,1085874.046338156,17361.356830656063,-0.01835317339313724
high,high,1965,65,42,2007,68770.12696000001,8527.49574304,1103291.5479084111,17417.501570255263,-0.01794208982776408
high,high,1965,65,43,2008,70930.80852,8795.42025648,1120935.0983639748,17643.5504555637,-0.02042287675139657
high,high,1965,65,44,2009,70308.95047000001,8718.309858280001,1138643.0647587655,17707.96639479068,-0.02647292634449399
high,high,1965,65,45,2010,72345.76888,8970.87534112,1156376.8603298203,17733.79557105503,-0.0265504190806632
high,high,1965,65,46,2011,74956.43984,9294.59854016,1174284.045081419,17907.184751598397,-0.02624904749215577
high,high,1965,65,47,2012,77518.60083,9612.30650292,1192232.079107125,17948.034025706118,-0.02379861531947572
high,high,1965,65,48,2013,78599.16816,9746.29685184,1210196.162749552,17964.08364242688,-0.02466909885797543
high,high,1965,65,49,2014,81342.65999999999,10086.489839999998,1228213.706402576,18017.543653024128,-0.0233962507616889
high,high,1965,65,50,2015,84172.6025,10437.402709999998,1246148.03220268,17934.325800104067,-0.02061844766538597
high,high,1965,65,51,2016,84977.83605000001,10537.2516702,1263998.5017428517,17850.469540171558,-0.02114468942158951
high,high,1965,65,52,2017,87459.44482,10844.97115768,1281817.306161364,17818.804418512387,-0.02001397988759725
high,high,1965,65,53,2018,90055.79660000002,11166.9187784,1294895.0470097507,13077.74084838666,0.01837438823746615
high,high,1965,65,54,2019,92727.38286,11498.19547464,1303131.8671906963,8236.820180945564,0.05796857638059827
high,high,1965,65,55,2020,94346.1056,11698.9170944,1311305.9150083878,8174.047817691462,0.05895204498160499
high,high,1965,65,56,2021,100796.91648,12498.81764352,1317148.510883827,5842.595875439234,0.07987171919180272
high,high,1965,65,57,2022,103730.88138,12862.629291119998,1322370.7464237006,5222.235539873596,0.08452301108641376
high,high,1965,65,58,2023,105595.553,13093.848572,1326596.5799718974,4225.833548196824,0.09133270919540556
high,high,1965,65,59,2024,106918.08516,13257.84255984,1330034.0855066678,3437.505534770433,0.09662696811473873
high,high,1965,65,60,2025,106793.65856,13242.41366144,1332584.2143352574,2550.1288285895716,0.1028156548113454
high,high,1965,65,61,2026,105144.93957,13037.97250668,1334631.0828814283,2046.8685461711136,0.106021614248925
high,high,1965,65,62,2027,105632.52768,13098.433432320002,1336261.8849513575,1630.8020699291956,0.10915762399816292
high,high,1965,65,63,2028,106223.99992,13171.77599008,1337535.1173673542,1273.232415996492,0.11200402331273272
high,high,1965,65,64,2029,106598.11444,13218.16619056,1338612.051374321,1076.934006967116,0.1134745450925333
high,high,1970,65,21,1991,9662.5388,1198.1548111999998,1068654.8710048047,0,0.12399999999999996
high,high,1970,65,22,1992,12522.73932,1552.8196756799998,1068654.8710048047,0,0.124
high,high,1970,65,23,1993,16146.603659999995,2002.1788538399992,1068654.8710048047,0,0.124
high,high,1970,65,24,1994,19810.44402,2456.495058479999,1068654.8710048047,0,0.12399999999999996
high,high,1970,65,25,1995,23223.320399999997,2879.6917295999992,1068654.8710048047,0,0.12399999999999996
high,high,1970,65,26,1996,26769.0587,3319.3632787999995,1068654.8710048047,0,0.124
high,high,1970,65,27,1997,30689.694,3805.5220559999993,1068654.8710048047,0,0.12399999999999996
high,high,1970,65,28,1998,34576.005119999994,4287.424634879999,1068654.8710048047,0,0.12399999999999996
high,high,1970,65,29,1999,38605.28728,4787.055622719999,1068654.8710048047,0,0.124
high,high,1970,65,30,2000,42733.75578,5298.98571672,1078559.0121150848,9904.141110280063,0.03840858649961153
high,high,1970,65,31,2001,45596.8592,5654.0105408,1079138.2294505734,579.2173354886472,0.11906477673025852
high,high,1970,65,32,2002,47716.74915,5916.876894599999,1079728.0000199454,589.7705693719909,0.11896281480052888
high,high,1970,65,33,2003,50382.06105,6247.3755702,1080346.4114449215,618.4114249760751,0.11879251563040098
high,high,1970,65,34,2004,54150.14745,6714.6182838,1080979.1535528386,632.742107917089,0.11882943738490842
high,high,1970,65,35,2005,57424.868760000005,7120.68372624,1081674.2599882844,695.1064354458358,0.11841341623626477
high,high,1970,65,36,2006,61223.83344000001,7591.755346560001,1082344.4525807288,670.192592444364,0.11870537258370628
high,high,1970,65,37,2007,65052.82280000001,8066.550027200001,1097416.0279603277,15071.575379598651,0.00667367022545194
high,high,1970,65,38,2008,67541.34098,8375.126281519999,1115457.1454106774,18041.117450349964,-0.01613818602239532
high,high,1970,65,39,2009,67337.00293999999,8349.78836456,1133804.0223776363,18346.8769669591,-0.02309112772790869
high,high,1970,65,40,2010,69720.31759,8645.319381160001,1152302.2343356628,18498.21195802628,-0.02324536097816433
high,high,1970,65,41,2011,72592.56129,9001.477599959999,1171020.7913084377,18718.55697277491,-0.02253839433272431
high,high,1970,65,42,2012,75435.48234,9353.99981016,1189788.249601978,18767.458293540403,-0.01950499338956944
high,high,1970,65,43,2013,77028.08256000001,9551.48223744,1208820.1863584977,19031.9367565196,-0.02122631167373831
high,high,1970,65,44,2014,80273.58504,9953.92454496,1227882.298116403,19062.111757905222,-0.01878592360197993
high,high,1970,65,45,2015,83499.22167999999,10353.903488319998,1247104.1662342185,19221.86811781535,-0.01718884331619477
high,high,1970,65,46,2016,84831.9096,10519.156790399998,1266338.2387440514,19234.072509833142,-0.01756210053536031
high,high,1970,65,47,2017,88012.98561,10913.61021564,1285719.2775910797,19381.038847028045,-0.01665038487745868
high,high,1970,65,48,2018,91307.2958,11322.104679199998,1305086.8167570387,19367.539165959228,-0.01541033262822088
high,high,1970,65,49,2019,94674.9825,11739.69783,1324460.0824106394,19373.265653600683,-0.01344992179147079
high,high,1970,65,50,2020,97350.05,12071.4062,1343834.551623771,19374.469213131582,-0.01101807290396426
high,high,1970,65,51,2021,105824.64729,13122.25626396,1363159.5406106687,19324.988986897748,-0.00162285264799632
high,high,1970,65,52,2022,110875.93594,13748.616056559998,1382382.1342921867,19222.59368151799,0.00115764386894698
high,high,1970,65,53,2023,115055.8486,14266.9252264,1396407.5332960782,14025.399003891507,0.03408529888166103
high,high,1970,65,54,2024,119075.76216,14765.39450784,1405295.415020552,8887.881724473787,0.06657732965210951
high,high,1970,65,55,2025,122545.36192,15195.624878080002,1414102.252223482,8806.837202930124,0.06638981142504499
high,high,1970,65,56,2026,125240.64384,15529.83983616,1420450.0970726344,6347.844849152258,0.08170315745324877
high,high,1970,65,57,2027,127322.82432,15788.03021568,1426026.17663875,5576.079566115746,0.08595475679470525
high,high,1970,65,58,2028,129213.3844,16022.4596656,1430607.2116537443,4581.03501499421,0.09193845066663844
high,high,1970,65,59,2029,130408.98101999998,16170.713646479997,1434277.0925591183,3669.8809053739537,0.09750746024632174
high,high,1970,65,60,2030,130109.0051,16133.516632399998,1437063.3583218388,2786.26576272049,0.10301325733360876
high,high,1970,65,61,2031,127796.80562,15846.80389688,1439248.343432147,2184.9851103082765,0.10655748650916588
high,high,1970,65,62,2032,128277.67806,15906.43207944,1440986.8986079283,1738.55517578125,0.10960642411411788
high,high,1970,65,63,2033,128810.16283,15972.46019092,1442363.6350175731,1376.736409644829,0.11218366725165078
high,high,1970,65,64,2034,129158.9858,16015.7142392,1443408.6396217155,1045.004604142392,0.11468835628253828
high,high,1975,65,21,1996,11479.8577,1423.5023548,1159127.9929125053,0,0.124
high,high,1975,65,22,1997,14974.596,1856.849904,1159127.9929125053,0,0.124
high,high,1975,65,23,1998,20145.285119999997,2498.015354879999,1159127.9929125053,0,0.124
high,high,1975,65,24,1999,25411.84656,3151.0689734399994,1159127.9929125053,0,0.124
high,high,1975,65,25,2000,30225.530799999997,3747.9658192,1159127.9929125053,0,0.124
high,high,1975,65,26,2001,34008.34336,4217.03457664,1159127.9929125053,0,0.124
high,high,1975,65,27,2002,37209.088710000004,4613.927000039999,1159127.9929125053,0,0.12399999999999996
high,high,1975,65,28,2003,40809.810099999995,5060.4164524,1159127.9929125053,0,0.124
high,high,1975,65,29,2004,45166.71285,5600.6723934,1159127.9929125053,0,0.124
high,high,1975,65,30,2005,49110.45726,6089.696700240001,1169893.6800553987,10765.68714289344,0.03422996576933421
high,high,1975,65,31,2006,53532.20285000001,6637.993153400001,1170520.63790191,626.9578465111554,0.11897370327189828
high,high,1975,65,32,2007,57981.86380000001,7189.751111200001,1171169.8602701833,649.2223682734184,0.11896878494035412
high,high,1975,65,33,2008,61134.42063000001,7580.668158120001,1171863.6506766796,693.790406496264,0.1187170825667818
high,high,1975,65,34,2009,61840.935589999994,7668.276013159999,1172563.010441539,699.3597648597788,0.11858284452232924
high,high,1975,65,35,2010,64761.13182,8030.380345680001,1173292.865700415,729.8552588757593,0.11845039420883303
high,high,1975,65,36,2011,68079.70224,8441.88307776,1173988.7403103097,695.874609894352,0.11884589664715914
high,high,1975,65,37,2012,71357.8887,8848.3781988,1190467.6759171777,16478.93560686824,0.00580666504140857
high,high,1975,65,38,2013,73347.25344,9095.05942656,1210093.6317427068,19625.95582552906,-0.01554907658633929
high,high,1975,65,39,2014,76880.43407999999,9533.17382592,1229957.0409804976,19863.409237790853,-0.01384582064485752
high,high,1975,65,40,2015,80469.00799,9978.15699076,1250034.494180412,20077.453199914424,-0.01177999431207145
high,high,1975,65,41,2016,82156.59135,10187.4173274,1270279.7385323062,20245.24435189413,-0.01251620286966297
high,high,1975,65,42,2017,85647.85678,10620.33424072,1290749.9792429549,20470.240710648708,-0.0114520783364285
high,high,1975,65,43,2018,89482.1928,11095.7919072,1311326.72697014,20576.747727185026,-0.01010183269033613
high,high,1975,65,44,2019,93430.68273,11585.40465852,1332067.0189566996,20740.29198655975,-0.00830334898351672
high,high,1975,65,45,2020,96571.2496,11974.8349504,1352887.1975202672,20820.178563567577,-0.00577871402220441
high,high,1975,65,46,2021,105642.92208,13099.72233792,1373787.7041774068,20900.50665713963,0.00324052076093147
high,high,1975,65,47,2022,111577.68237,13835.63261388,1394802.3624229492,21014.65824554232,0.00559036491128589
high,high,1975,65,48,2023,116654.7718,14465.1917032,1415775.3749513917,20973.012528442312,0.0063339744193562
high,high,1975,65,49,2024,121576.77,15075.51948,1436763.7073695112,20988.332418119768,0.00615682959957433
