worker_type,spouse_type,birth_yr,claim_age,age,year,earnings,tax,pv_ben_through_t_sched,delta_pv_ben_sched,net_tax_sched,pv_ben_through_t_pb,delta_pv_ben_pb,net_tax_pb
very_low,max,1950,65,45,1995,6695.23386,830.2089986399999,942492.2306738998,7676.902369550895,-0.2568843522021207,926143.3063035695,7542.9240203945665,-0.25023710644191405
very_low,max,1950,65,46,1996,7048.580800000001,874.0240192,950226.2041214885,7733.973447588738,-0.2645358198778047,933743.3014020019,7599.99509843241,-0.25780507686606624
very_low,max,1950,65,47,1997,7487.298000000001,928.424952,957977.2757358045,7751.071614315966,-0.2667724200016676,941360.3946671615,7617.093265159638,-0.2600178644598315
very_low,max,1950,65,48,1998,7908.03456,980.5962854399999,965669.626540277,7692.350804472575,-0.2637409900152594,948918.7671224778,7558.3724553162465,-0.2569876711582619
very_low,max,1950,65,49,1999,8318.26632,1031.46502368,973390.6026127357,7720.976072458667,-0.2678199438915585,956505.7648457801,7586.997723302338,-0.26102088263862033
very_low,max,1950,65,50,2000,8778.265860000001,1088.5049666400002,981049.9767888534,7659.374176117708,-0.2671616103532689,964032.835204567,7527.070358786848,-0.2604048998109913
very_low,max,1950,65,51,2001,8987.68416,1114.47283584,988841.263741001,7791.28695214761,-0.28483569405871806,971688.4692757329,7655.634071165929,-0.27771751960463464
very_low,max,1950,65,52,2002,9044.56848,1121.52649152,996564.091610401,7722.827869400033,-0.29842673859199714,979278.9933278018,7590.52405206894,-0.2911899244348552
very_low,max,1950,65,53,2003,9197.5365,1140.494526,1004248.0498403556,7683.958229954587,-0.30625616496665603,986828.9732086002,7549.979880798375,-0.2987541706856621
very_low,max,1950,65,54,2004,9553.8114,1184.6726136,1011921.2885307717,7673.238690416096,-0.3074197060805631,994368.23354986,7539.260341259767,-0.2998869155150389
very_low,max,1950,65,55,2005,9792.529100000002,1214.2736084000003,1015489.4636636991,3568.1751329273684,-0.08014254951944148,997873.6708506554,3505.4373007954564,-0.0765531906663563
very_low,max,1950,65,56,2006,10049.366600000001,1246.1214584000002,1017501.9706688568,2012.5070051576477,0.00641762261418805,999852.2538000871,1978.5829494317295,0.008399663477946314
very_low,max,1950,65,57,2007,10262.99192,1272.61099808,1019243.1334069476,1741.1627380908467,0.01970689795629652,1001562.8848880247,1710.6310879375087,0.021535699156405012
very_low,max,1950,65,58,2008,10251.07256,1271.13299744,1020538.4665194855,1295.3331125378609,0.04352478925238861,1002836.1890353017,1273.3041472770274,0.044893383635376385
very_low,max,1950,65,59,2009,9770.786399999999,1211.5775136,1021607.3053194638,1068.8387999783736,0.052311741662311576,1003886.3479336698,1050.1588983681286,0.053564624334969925
very_low,max,1950,65,60,2010,9626.65473,1193.70518652,1022517.9128487954,910.6075293315807,0.06027434710322651,1004781.7113088857,895.3633752159076,0.06134115540712159
very_low,max,1950,65,61,2011,9369.55498,1161.8248175200001,1023124.6587781557,606.7459293602733,0.07932687677751103,1005378.2800215281,596.5687126424164,0.08007619874985317
very_low,max,1950,65,62,2012,9351.87237,1159.63217388,1023636.0869371877,511.428159032017,0.08570778254598997,1005879.5309638425,501.2509423143929,0.08646978242563182
very_low,max,1950,65,63,2013,9157.18464,1135.49089536,1023865.2637847542,229.17684756650124,0.10614304496014951,1006105.3154058364,225.78444199392106,0.10640737372821552
very_low,max,1950,65,64,2014,9156.85944,1135.45057056,1024136.8461603622,271.58237560803536,0.10235142552438141,1006371.7875021246,266.47209628811106,0.10275877987571187
very_low,max,1955,65,21,1976,636.62712,63.02608488,848663.8345499865,0,0.099,795304.04505249,0,0.099
very_low,max,1955,65,22,1977,831.2524000000001,82.29398760000001,848663.8345499865,0,0.099,795304.04505249,0,0.099
very_low,max,1955,65,23,1978,1150.60727,116.21133427000002,848663.8345499865,0,0.10100000000000002,795304.04505249,0,0.10100000000000002
very_low,max,1955,65,24,1979,1492.3298,151.62070767999998,848663.8345499865,0,0.10159999999999998,795304.04505249,0,0.10159999999999998
very_low,max,1955,65,25,1980,1839.4786199999999,186.891027792,848663.8345499865,0,0.1016,795304.04505249,0,0.1016
very_low,max,1955,65,26,1981,2217.4691000000003,237.26919370000005,848663.8345499865,0,0.107,795304.04505249,0,0.107
very_low,max,1955,65,27,1982,2542.9845,274.642326,848663.8345499865,0,0.10800000000000001,795304.04505249,0,0.10800000000000001
very_low,max,1955,65,28,1983,2849.73788,307.77169104000006,848663.8345499865,0,0.10800000000000001,795304.04505249,0,0.10800000000000001
very_low,max,1955,65,29,1984,3194.74386,364.20080004,848663.8345499865,0,0.114,795304.04505249,0,0.114
very_low,max,1955,65,30,1985,3499.0820799999997,398.89535711999997,892581.1953921139,43917.36084212735,-1.8178277665201545,836463.1028822638,41159.05782977387,-1.6964961052917944
very_low,max,1955,65,31,1986,3741.51312,426.53249568,898819.7432265101,6238.547834396246,-0.1631700455835567,842307.8789341914,5844.776051927591,-0.14567531030323996
very_low,max,1955,65,32,1987,4127.53824,470.53935936,905668.6516623562,6848.908435846097,-0.1849989009123664,848726.0680313194,6418.189097127994,-0.16619523167299158
very_low,max,1955,65,33,1988,4466.163240000001,541.2989846880001,912795.573454272,7126.921791915782,-0.19164962164946875,855404.1787736339,6678.110742314486,-0.17194821743045
very_low,max,1955,65,34,1989,4763.593349999999,577.34751402,919879.2867733901,7083.713319118135,-0.19570133884450924,862045.8046507573,6641.6258771234425,-0.17592384419684282
very_low,max,1955,65,35,1990,5109.79914,633.61509336,927248.4462401174,7369.1594667272875,-0.20976571903329924,868951.7247593746,6905.920108617283,-0.1887845721138698
very_low,max,1955,65,36,1991,5387.4652,668.0456847999999,934589.7937650855,7341.347524968092,-0.21659844681350018,875828.2486357952,6876.5238764205715,-0.19503316711532134
very_low,max,1955,65,37,1992,5779.725839999999,716.6860041599998,942193.9784800861,7604.184715000563,-0.22819748304830412,882956.2415989717,7127.9929631764535,-0.20614205663158774
very_low,max,1955,65,38,1993,5898.830849999999,731.4550253999998,949869.2528768183,7675.274396732217,-0.24555933883266995,890148.971291657,7192.729692685301,-0.22232513343921734
very_low,max,1955,65,39,1994,6128.41074,759.92293176,957409.9675812934,7540.714704475133,-0.25029181353004587,897216.5080531919,7067.536761534982,-0.22680509677621097
very_low,max,1955,65,40,1995,6448.17726,799.57398024,965373.3499621423,7963.382380848867,-0.27759101878376713,904677.9486667799,7461.440613587969,-0.25227824387932496
very_low,max,1955,65,41,1996,6841.2696000000005,848.3174303999999,973473.6086408772,8100.258678734885,-0.28643347699171173,912271.0302762084,7593.081609428511,-0.26073523002678983
very_low,max,1955,65,42,1997,7295.316000000001,904.619184,981406.6965645171,7933.08792363992,-0.27782407881842386,919702.0712491241,7431.040972915711,-0.25239456695114676
very_low,max,1955,65,43,1998,7734.86592,959.12337408,989538.6091233861,8131.912558868993,-0.28624342257485597,927322.2086393654,7620.13739024126,-0.2604250932154628
very_low,max,1955,65,44,1999,8226.856800000001,1020.1302432,997633.6265258357,8095.017402449623,-0.2826132493573086,934908.6848330628,7586.476193697425,-0.25706919144580226
very_low,max,1955,65,45,2000,8713.95622,1080.53057128,1005759.2224464077,8125.595920571941,-0.28522489079628116,942523.9846919812,7615.2998589184135,-0.2595251326314377
very_low,max,1955,65,46,2001,8954.76224,1110.39051776,1013931.8491655267,8172.626719119027,-0.2973524629099189,950183.3015405629,7659.316848581657,-0.27088797534426057
very_low,max,1955,65,47,2002,9077.82057,1125.64975068,1022047.1423752985,8115.2932097718585,-0.3089483037866536,957788.2986886812,7604.997148118331,-0.28172417169295744
very_low,max,1955,65,48,2003,9333.7963,1157.3907412,1030197.6259209587,8150.483545660158,-0.3162397037730945,965428.4861726878,7640.18748400663,-0.2886766045090582
very_low,max,1955,65,49,2004,9732.054150000002,1206.7747146000002,1038662.110393109,8464.484472150332,-0.3333455471371463,973358.4592696574,7929.973096969537,-0.3044653007219755
very_low,max,1955,65,50,2005,10088.15262,1250.93092488,1046792.7064469586,8130.5960538495565,-0.3180216166316565,980982.1437261212,7623.684456463787,-0.2904632577755791
very_low,max,1955,65,51,2006,10551.83493,1308.42753132,1054926.9116947658,8134.2052478072,-0.31907902201424765,988596.4396618997,7614.295935778529,-0.29075899535007366
very_low,max,1955,65,52,2007,10990.290560000001,1362.7960294400002,1063043.211009719,8116.299314953154,-0.3204159248055962,996207.458066253,7611.018404353294,-0.2927487732557341
very_low,max,1955,65,53,2008,11160.441900000002,1383.8947956000002,1071193.9042235815,8150.6932138626,-0.33131676703318946,1003844.5506454044,7637.092579151387,-0.30262583554957373
very_low,max,1955,65,54,2009,10910.71148,1352.92822352,1079329.504939142,8135.600715560373,-0.3543573120325964,1011468.376192337,7623.82554693264,-0.32426593923924407
very_low,max,1955,65,55,2010,11043.564950000002,1369.4020538000002,1083142.1704004027,3812.6654612608254,-0.10368183745882084,1015039.6074227337,3571.231230396661,-0.08926405287553044
very_low,max,1955,65,56,2011,11174.6986,1385.6626264,1085243.1924686127,2101.022068209946,-0.0029707629937352244,1017009.5841152362,1969.9766925025033,0.004948683256798902
very_low,max,1955,65,57,2012,11257.704179999999,1395.9553183199998,1087081.1613236594,1837.9688550466672,0.012091444139472227,1018734.10340854,1724.5192933038343,0.018999056628546666
very_low,max,1955,65,58,2013,11132.26368,1380.40069632,1088551.164434393,1470.0031107335817,0.03176751092945692,1020111.7511572674,1377.6477487273514,0.037562168678578846
very_low,max,1955,65,59,2014,11155.564799999998,1383.2900351999997,1089681.4905153736,1130.3260809807107,0.05160026461645706,1021169.2705192677,1057.5193620002829,0.05626368632902471
very_low,max,1955,65,60,2015,11110.78353,1377.7371577200001,1090581.8435077067,900.3529923330061,0.0649400478028662,1022014.4568814901,845.1863622224191,0.06855878241579363
very_low,max,1955,65,61,2016,10603.9887,1314.8945987999998,1091295.2890415296,713.4455338229891,0.07408118001698065,1022680.9508952328,666.4940137427766,0.07736631443537727
very_low,max,1955,65,62,2017,10617.91879,1316.6219299599998,1091770.1371329094,474.84809137973934,0.09005594874371481,1023125.1601076806,444.20921244774945,0.09224613902937161
very_low,max,1955,65,63,2018,10637.7432,1319.0801568,1092141.6162989067,371.4791659973562,0.09672600780965313,1023475.5337539108,350.37364623020403,0.09827557460637253
very_low,max,1955,65,64,2019,10657.69803,1321.5545557199998,1092311.5510159398,169.9347170330584,0.1112727859183749,1023632.4696808814,156.9359269705601,0.11224632673932047
very_low,max,1960,65,21,1981,950.3439000000001,101.68679730000002,762007.5774006295,0,0.10700000000000001,672812.9434884012,0,0.10700000000000001
very_low,max,1960,65,22,1982,1235.1639,133.39770120000003,762007.5774006295,0,0.10800000000000001,672812.9434884012,0,0.10800000000000001
very_low,max,1960,65,23,1983,1661.07716,179.39633328000002,762007.5774006295,0,0.10800000000000001,672812.9434884012,0,0.10800000000000001
very_low,max,1960,65,24,1984,2097.5591,239.1217374,762007.5774006295,0,0.114,672812.9434884012,0,0.114
very_low,max,1960,65,25,1985,2472.9089699999995,281.91162257999997,762007.5774006295,0,0.114,672812.9434884012,0,0.114
very_low,max,1960,65,26,1986,2788.81302,317.92468428,762007.5774006295,0,0.11399999999999999,672812.9434884012,0,0.11399999999999999
very_low,max,1960,65,27,1987,3224.6392499999997,367.60887449999996,762007.5774006295,0,0.11399999999999999,672812.9434884012,0,0.11399999999999999
very_low,max,1960,65,28,1988,3615.4654800000003,438.1944161760001,762007.5774006295,0,0.12120000000000003,672812.9434884012,0,0.12120000000000003
very_low,max,1960,65,29,1989,3979.7109,482.34096108000006,762007.5774006295,0,0.1212,672812.9434884012,0,0.1212
very_low,max,1960,65,30,1990,4373.81984,542.35366016,762007.5774006295,0,0.124,672812.9434884012,0,0.124
very_low,max,1960,65,31,1991,4711.3056,584.2018943999999,807017.3979979025,45009.82059727295,-2.3318695320048706,712555.6301652879,39742.68667688663,-2.0444790571170444
very_low,max,1960,65,32,1992,5137.534079999999,637.0542259199999,812829.6370715518,5812.239073649282,-0.1874709227754973,717689.5506089947,5133.9204437067965,-0.15112064073671247
very_low,max,1960,65,33,1993,5343.64677,662.61219948,819158.4558036203,6328.818732068525,-0.22196252279772377,723276.0725411943,5586.521932199597,-0.18138514423478996
very_low,max,1960,65,34,1994,5629.586609999999,698.0687396399999,825459.2681064507,6300.812302830396,-0.2261496108399337,728840.4307706084,5564.358229414094,-0.18522328343729638
very_low,max,1960,65,35,1995,6003.47538,744.4309471199999,832113.1628969737,6653.894790522987,-0.24666750292597892,734717.7963451926,5877.365574584226,-0.20340950825028228
very_low,max,1960,65,36,1996,6400.7333,793.6909291999999,838552.085282829,6438.922385855345,-0.2346344290201516,740399.181667801,5681.385322608403,-0.19244120849990148
very_low,max,1960,65,37,1997,6911.352,857.0076479999999,845489.6135537609,6937.528270931914,-0.2574762274327708,746527.8567705314,6128.675102730398,-0.21299954307165467
very_low,max,1960,65,38,1998,7359.6672,912.5987327999999,852162.6065038661,6672.992950105225,-0.23987492881913974,752414.9881714988,5887.131400967366,-0.19702229621599457
very_low,max,1960,65,39,1999,7861.21872,974.7911212799999,859211.1906730828,7048.584169216687,-0.2570637304579925,758640.4785274816,6225.490355982794,-0.21256526219005137
very_low,max,1960,65,40,2000,8392.40802,1040.6585944800001,866118.9157806282,6907.725107545382,-0.24749979405721392,764739.0905075715,6098.611980089918,-0.2039854162354386
very_low,max,1960,65,41,2001,8691.38688,1077.73197312,873247.7526100334,7128.836829405162,-0.265453357591761,771037.912452954,6298.821945382515,-0.2201090621380624
very_low,max,1960,65,42,2002,8845.05594,1096.78693656,880338.1731035383,7090.420493504964,-0.2752755861684657,777293.0407774001,6255.128324446152,-0.22823863388497379
very_low,max,1960,65,43,2003,9129.4066,1132.0464184,887627.2923577519,7289.119254213525,-0.28998497965499864,783730.9362829096,6437.895505509456,-0.24163979088813875
very_low,max,1960,65,44,2004,9625.108500000002,1193.5134540000001,894887.7046317754,7260.412274023518,-0.28393600156579585,790140.1324571458,6409.196174236247,-0.23610928331481987
very_low,max,1960,65,45,2005,10014.24674,1241.76659576,901988.2852136145,7100.58058183908,-0.2759413125353717,796412.2747037623,6272.142246616422,-0.2292793936507397
very_low,max,1960,65,46,2006,10513.183520000002,1303.6347564800003,909284.8608604601,7296.575646845624,-0.28626722264996396,802853.7978584507,6441.523154688417,-0.2381898740201418
very_low,max,1960,65,47,2007,11030.696040000003,1367.8063089600003,916777.0662375669,7492.205377106788,-0.2963735826054979,809468.9415753939,6615.143716943217,-0.2471632988917776
very_low,max,1960,65,48,2008,11325.781780000001,1404.3969407200002,924081.2834719479,7304.217234381009,-0.28951751201746756,815916.6074163462,6447.665840952308,-0.24102511512399705
very_low,max,1960,65,49,2009,11114.269530000001,1378.1694217200002,931371.3803615514,7290.096889603534,-0.30876902157680053,822355.3284080863,6438.72099174012,-0.2582279766645075
very_low,max,1960,65,50,2010,11376.955590000001,1410.74249316,938614.8618611328,7243.481499581365,-0.30783535600833617,828748.3583794698,6393.029971383512,-0.2571339027819589
very_low,max,1960,65,51,2011,11733.43353,1454.94575772,945967.0101352417,7352.148274108884,-0.3111971078240649,835240.7692189915,6492.410839521675,-0.26030650672750527
very_low,max,1960,65,52,2012,12055.49424,1494.88128576,953198.0221533028,7231.012018061127,-0.2988408786896701,841628.9714709249,6388.202251933399,-0.24955670917265693
very_low,max,1960,65,53,2013,12119.803200000002,1502.8555968000003,960531.6599467212,7333.637793418369,-0.31067130961802836,848103.8824555842,6474.910984659335,-0.25977379912161574
very_low,max,1960,65,54,2014,12457.04736,1544.6738726400001,967838.1548270299,7306.494880308746,-0.30702919718955246,854550.8994331894,6447.016977605177,-0.2563263531483033
very_low,max,1960,65,55,2015,12746.13695,1580.5209818,971248.097805612,3409.942978582112,-0.07653095806903933,857563.9130026768,3013.013569487375,-0.053188446129252484
very_low,max,1960,65,56,2016,12646.959,1568.222916,973078.0970859191,1829.9992803070927,0.013585660509950127,859180.261462395,1616.3484597181669,0.026476438386581164
very_low,max,1960,65,57,2017,12781.76006,1584.93824744,974645.757073202,1567.6599872829393,0.028259097432960165,860564.180277513,1383.9188151180279,0.03948062876277618
very_low,max,1960,65,58,2018,12932.1584,1603.5876415999999,975954.7787955054,1309.0217223033542,0.04269307861441923,861720.7523612393,1156.5720837262925,0.05216214285365489
very_low,max,1960,65,59,2019,12983.997599999999,1610.0157023999998,976994.3851002693,1039.6063047639327,0.05827008767834714,862637.058060931,916.3056996917585,0.06606586375575471
very_low,max,1960,65,60,2020,12850.2066,1593.4256183999998,977865.0103452512,870.6252449818421,0.06782473956842401,863404.8783763761,767.8203154450748,0.0744580111438401
very_low,max,1960,65,61,2021,13205.36526,1637.46529224,978631.2697134098,766.2593681586441,0.07521489066932951,864081.8618115828,676.9834352066973,0.0808987835268151
very_low,max,1960,65,62,2022,13460.772429999999,1669.13578132,979241.2064446794,609.9367312695831,0.08476136109302272,864621.0735551137,539.2117435309337,0.08931126293251479
very_low,max,1960,65,63,2023,13590.8472,1685.2650528,979736.6385115877,495.43206690833904,0.09113849565255963,865058.4211935425,437.3476384287933,0.09499117662840031
very_low,max,1960,65,64,2024,13686.07068,1697.07276432,980248.7283543894,512.0898428016808,0.08881953711268215,865512.3755928704,453.95439932786394,0.09281342966946235
very_low,max,1965,65,21,1986,1195.20558,136.25343612,818276.0749473067,0,0.114,676959.6310679708,0,0.114
very_low,max,1965,65,22,1987,1566.25335,178.5528819,818276.0749473067,0,0.114,676959.6310679708,0,0.114
very_low,max,1965,65,23,1988,2107.4103600000003,255.41813563200006,818276.0749473067,0,0.12120000000000002,676959.6310679708,0,0.12120000000000002
very_low,max,1965,65,24,1989,2612.9415,316.6885098,818276.0749473067,0,0.12120000000000002,676959.6310679708,0,0.12120000000000002
very_low,max,1965,65,25,1990,3091.1130599999997,383.2980194399999,818276.0749473067,0,0.12399999999999999,676959.6310679708,0,0.12399999999999999
very_low,max,1965,65,26,1991,3511.6675999999998,435.4467823999999,818276.0749473067,0,0.12399999999999999,676959.6310679708,0,0.12399999999999999
very_low,max,1965,65,27,1992,4013.6984999999995,497.6986139999999,818276.0749473067,0,0.124,676959.6310679708,0,0.124
very_low,max,1965,65,28,1993,4325.809289999999,536.4003519599999,818276.0749473067,0,0.124,676959.6310679708,0,0.124
very_low,max,1965,65,29,1994,4703.19894,583.1966685599999,818276.0749473067,0,0.12399999999999997,676959.6310679708,0,0.12399999999999997
very_low,max,1965,65,30,1995,5138.777279999999,637.2083827199998,818276.0749473067,0,0.12399999999999997,676959.6310679708,0,0.12399999999999997
very_low,max,1965,65,31,1996,5597.4024,694.0778975999999,866529.8843337408,48253.80938643415,-2.658980088813392,716881.5404091177,39921.90934114694,-2.1784478319230884
very_low,max,1965,65,32,1997,6143.424,761.7845759999999,873063.832918811,6533.948585070204,-0.24200536512824383,722288.690250583,5407.149841465289,-0.17888665823766423
very_low,max,1965,65,33,1998,6666.99264,826.70708736,879829.1858779873,6765.352959176293,-0.24476239812893033,727885.2315335689,5596.5412829859415,-0.1810534092152867
very_low,max,1965,65,34,1999,7221.35208,895.4476579199999,886501.6568755213,6672.470997533994,-0.2315906086845388,733405.0062222079,5519.77468863898,-0.170160895125666
very_low,max,1965,65,35,2000,7813.62126,968.88903624,893566.2053813528,7064.54850583151,-0.2455206210824507,739246.4180769153,5841.411854707403,-0.1815428290665842
very_low,max,1965,65,36,2001,8131.714239999999,1008.33256576,900751.5547738431,7185.349392490345,-0.25591649134189604,745193.4220490265,5947.003972111153,-0.1904405038176888
very_low,max,1965,65,37,2002,8379.526679999999,1039.0613083199999,907995.6154423638,7244.060668520629,-0.26590647046841337,751184.2621059091,5990.840056882589,-0.1984527524832155
very_low,max,1965,65,38,2003,8686.562249999999,1077.133719,915351.2065059628,7355.591063598986,-0.2735742258163049,757273.1735551863,6088.911449277191,-0.20510941276906094
very_low,max,1965,65,39,2004,9197.325900000002,1140.4684116000003,922715.3032967219,7364.096790759126,-0.26809454658340964,763362.3444581216,6089.170902935322,-0.20021229270795585
very_low,max,1965,65,40,2005,9644.717340000001,1195.9449501600002,930255.3084257587,7540.005129036843,-0.2753000229846227,769604.0411822092,6241.696724087582,-0.20654482095685026
very_low,max,1965,65,41,2006,10203.972240000001,1265.2925577600001,937963.0265856342,7707.718159875483,-0.2803291365312579,775976.7011159966,6372.659933787421,-0.21029505788743533
very_low,max,1965,65,42,2007,10747.857680000001,1332.7343523200002,945555.1537370268,7592.127151392633,-0.2718828870829825,782259.6566210515,6282.95550505491,-0.20361761165957357
very_low,max,1965,65,43,2008,11077.771960000002,1373.6437230400002,953400.5108862537,7845.357149226824,-0.2871925298421184,788748.8644378091,6489.207816757611,-0.21611374219040871
very_low,max,1965,65,44,2009,10992.1347,1363.0247028000001,961119.5654865225,7719.054600268835,-0.2955486850259004,795135.4959191104,6386.631481301272,-0.2231283697917679
very_low,max,1965,65,45,2010,11293.607930000002,1400.4073833200002,968994.5759954179,7875.010508895386,-0.3042642701793551,801652.3402615241,6516.844342413708,-0.23040353800464258
very_low,max,1965,65,46,2011,11690.453920000002,1449.6162860800002,976720.3262527593,7725.750257341424,-0.29162594943232417,808043.7762881558,6391.436026631738,-0.21984319688310902
very_low,max,1965,65,47,2012,12099.815910000001,1500.3771728400002,984585.4620204912,7865.135767731932,-0.2909414950115587,814548.5322239831,6504.75593582727,-0.21917184501391196
very_low,max,1965,65,48,2013,12299.355840000002,1525.1201241600002,992457.4320075772,7871.969987085904,-0.29232707317917817,821060.9262764741,6512.394052491058,-0.22042280137132106
very_low,max,1965,65,49,2014,12689.454960000001,1573.4924150400002,1000387.5508475367,7930.118839959498,-0.2918588527390409,827623.2046201206,6562.278343646438,-0.2201287070745839
very_low,max,1965,65,50,2015,13130.92599,1628.23482276,1008230.4389372751,7842.888089738437,-0.2814058957170475,834110.4306696866,6487.226049566059,-0.21133051310324155
very_low,max,1965,65,51,2016,13279.306950000002,1646.6340618000002,1016145.7216935825,7915.282756307395,-0.2878586558121244,840657.0181048411,6546.587435154477,-0.2166408569612639
very_low,max,1965,65,52,2017,13687.554080000002,1697.25670592,1024014.3549092901,7868.63321570761,-0.2823556114232865,847168.6789160116,6511.66081117047,-0.2122782122087103
very_low,max,1965,65,53,2018,14079.366000000002,1745.841384,1031867.0009432671,7852.646033977042,-0.281677671990866,853666.0731477813,6497.394231769722,-0.21166364185350575
very_low,max,1965,65,54,2019,14498.79732,1797.85086768,1039613.1254120895,7746.1244688223815,-0.27314725983763727,860071.3543065337,6405.28115875239,-0.20440162469980158
very_low,max,1965,65,55,2020,14741.579,1827.955796,1043279.7700722822,3666.644660192658,-0.06274340429156748,863107.0519415579,3035.697635024204,-0.03060906722673625
very_low,max,1965,65,56,2021,15749.5182,1952.9402568,1045202.9830609958,1923.2129887136398,0.031035204620120178,864698.3551559568,1591.3032143989112,0.04707915005665195
very_low,max,1965,65,57,2022,16203.96302,2009.29141448,1046933.0965076983,1730.1134467024822,0.04027619262550343,866130.1111263015,1431.755970344646,0.054714334775623374
very_low,max,1965,65,58,2023,16522.2064,2048.7535936,1048373.8186161168,1440.7221084184712,0.05281990907749376,867320.2297224584,1190.1185961569427,0.0652011869686593
very_low,max,1965,65,59,2024,16673.3856,2067.4998144,1049504.615081988,1130.7964658712735,0.06625806708633239,868254.86911707,934.6393946115859,0.07627444827522423
very_low,max,1965,65,60,2025,16691.025120000002,2069.68711488,1050406.3687233967,901.7536414086353,0.07607045762101375,869003.8400274777,748.9709104077192,0.08419108618742203
very_low,max,1965,65,61,2026,16407.72858,2034.55834392,1051064.4714340416,658.1027106449474,0.08695800793534424,869546.8733587859,543.0333313081646,0.09343480702359107
very_low,max,1965,65,62,2027,16522.21152,2048.75422848,1051584.4451588893,519.9737248476595,0.09374389154346466,869977.6220564675,430.7486976815853,0.09893569637892047
very_low,max,1965,65,63,2028,16630.61856,2062.1967014399997,1052062.4682167496,478.0230578603223,0.09523323536656977,870373.2366618023,395.6146053348202,0.10019246174409531
very_low,max,1965,65,64,2029,16693.02746,2069.93540504,1052365.9215170054,303.45330025581643,0.10506095552533778,870623.5113871242,250.27472532191314,0.10837992221617063
very_low,max,1970,65,21,1991,1505.0004000000001,186.6200496,882952.4305275606,0,0.12399999999999999,683490.5447007535,0,0.12399999999999999
very_low,max,1970,65,22,1992,1949.5107,241.7393268,882952.4305275606,0,0.12399999999999999,683490.5447007535,0,0.12399999999999999
very_low,max,1970,65,23,1993,2521.46103,312.66116772,882952.4305275606,0,0.124,683490.5447007535,0,0.124
very_low,max,1970,65,24,1994,3087.9589,382.90690359999996,882952.4305275606,0,0.12399999999999999,683490.5447007535,0,0.12399999999999999
very_low,max,1970,65,25,1995,3631.73202,450.3347704799999,882952.4305275606,0,0.12399999999999999,683490.5447007535,0,0.12399999999999999
very_low,max,1970,65,26,1996,4172.137900000001,517.3450996,882952.4305275606,0,0.124,683490.5447007535,0,0.124
very_low,max,1970,65,27,1997,4799.549999999999,595.1441999999998,882952.4305275606,0,0.124,683490.5447007535,0,0.124
very_low,max,1970,65,28,1998,5397.08928,669.23907072,882952.4305275606,0,0.12399999999999999,683490.5447007535,0,0.12399999999999999
very_low,max,1970,65,29,1999,6033.02832,748.09551168,882952.4305275606,0,0.12399999999999997,683490.5447007535,0,0.12399999999999997
very_low,max,1970,65,30,2000,6688.20256,829.3371174399999,882952.4305275606,0,0.12399999999999999,683490.5447007535,0,0.12399999999999999
very_low,max,1970,65,31,2001,7111.134719999999,881.7807052799999,935182.6828333766,52230.25230581593,-2.7295362862649517,723922.1568422775,40431.612141523976,-2.08493193627522
very_low,max,1970,65,32,2002,7448.468159999999,923.6100518399999,942152.6692174395,6969.986384062911,-0.25736482567910857,729317.2102023204,5395.053360042861,-0.17119190867958284
very_low,max,1970,65,33,2003,7869.003449999999,975.7564277999999,949298.5090234651,7145.839806025615,-0.2612653407671998,734849.5258610146,5532.31565869425,-0.1742727762356607
very_low,max,1970,65,34,2004,8448.70635,1047.6395874,956704.1584622901,7405.64943882497,-0.26386772479453824,740581.7988331314,5732.272972116829,-0.17622534741381893
very_low,max,1970,65,35,2005,8979.56442,1113.46598808,964299.5333171611,7595.374854871072,-0.26638125766728604,746461.1638466712,5879.365013539791,-0.17818309854697273
very_low,max,1970,65,36,2006,9546.898270000002,1183.8153854800003,971859.7524482205,7560.219131059363,-0.2590261175852839,752313.6914554058,5852.5276087345555,-0.17250872404278736
very_low,max,1970,65,37,2007,10182.180960000002,1262.59043904,979723.3419926421,7863.589544421644,-0.26709566938384455,758400.8829397948,6087.191484389012,-0.17874650206578835
very_low,max,1970,65,38,2008,10540.41735,1307.0117513999999,987727.9453056101,8004.603312967927,-0.27442331427099187,764597.5876465823,6196.704706787481,-0.18443647465167215
very_low,max,1970,65,39,2009,10503.59538,1302.44582712,995773.1882796944,8045.242974084336,-0.289503598213223,770825.2463500925,6227.658703510184,-0.1960847122505267
very_low,max,1970,65,40,2010,10876.869630000001,1348.73183412,1003780.0338011818,8006.845521487412,-0.28453451418610115,777022.9228662403,6197.676516147796,-0.19222500494260703
very_low,max,1970,65,41,2011,11346.617040000001,1406.9805129600002,1012069.5470451141,8289.513243932277,-0.29117750564147765,783439.8304716382,6416.907605397981,-0.19738867689137937
very_low,max,1970,65,42,2012,11789.56422,1461.90596328,1020376.1990259885,8306.651980874361,-0.28241103184780597,789870.1577684103,6430.32729677204,-0.19061002071801675
very_low,max,1970,65,43,2013,12030.026880000001,1491.7233331200002,1028685.1443506967,8308.945324708242,-0.2819669814471727,796302.1462923896,6431.988523979322,-0.19026069901048834
very_low,max,1970,65,44,2014,12550.0104,1556.2012895999999,1037008.230938435,8323.086587738246,-0.27477449144159627,802745.1064146864,6442.9601222968195,-0.18469415078926738
very_low,max,1970,65,45,2015,13034.72873,1616.30636252,1045472.0133225552,8463.782384120277,-0.2742444256524024,809296.5957101712,6551.489295484731,-0.1842657343061364
