id,worker_type,spouse_type,birth_yr,claim_age,year,age,earnings,nominal_ben,real_ben,death_age
R-very_low-2000-44-65,very_low,none,2000,65,2107,107,0,134352,25965.12409619457,153
R-very_low-2000-44-65,very_low,none,2000,65,2108,108,0,137568,26052.57657804001,153
R-very_low-2000-44-65,very_low,none,2000,65,2109,109,0,140880,26143.85291904904,153
R-very_low-2000-44-65,very_low,none,2000,65,2110,110,0,144252,26231.859815844065,153
R-very_low-2000-44-65,very_low,none,2000,65,2111,111,0,147720,26322.887611471735,153
R-very_low-2000-44-65,very_low,none,2000,65,2112,112,0,151260,26412.24502432874,153
R-very_low-2000-44-65,very_low,none,2000,65,2113,113,0,154896,26503.816449344202,153
R-very_low-2000-44-65,very_low,none,2000,65,2114,114,0,158604,26593.12282368422,153
R-very_low-2000-44-65,very_low,none,2000,65,2115,115,0,162420,26685.890550261658,153
R-very_low-2000-44-65,very_low,none,2000,65,2116,116,0,166308,26775.79202528994,153
R-very_low-2000-44-65,very_low,none,2000,65,2117,117,0,170304,26868.351717344387,153
R-very_low-2000-44-65,very_low,none,2000,65,2118,118,0,174396,26961.229098034128,153
R-very_low-2000-44-65,very_low,none,2000,65,2119,119,0,178572,27052.258010168545,153
R-very_low-2010-44-65,very_low,none,2010,65,2075,65,0,70356,26029.372393639307,153
R-very_low-2010-44-65,very_low,none,2010,65,2076,66,0,72048,26119.898024250004,153
R-very_low-2010-44-65,very_low,none,2010,65,2077,67,0,73776,26209.071956617743,153
R-very_low-2010-44-65,very_low,none,2010,65,2078,68,0,75540,26296.65506866127,153
R-very_low-2010-44-65,very_low,none,2010,65,2079,69,0,77364,26390.610470011747,153
R-very_low-2010-44-65,very_low,none,2010,65,2080,70,0,79212,26478.201933398388,153
R-very_low-2010-44-65,very_low,none,2010,65,2081,71,0,81120,26571.278056032967,153
R-very_low-2010-44-65,very_low,none,2010,65,2082,72,0,83064,26661.484933257394,153
R-very_low-2010-44-65,very_low,none,2010,65,2083,73,0,85056,26752.442476201184,153
R-very_low-2010-44-65,very_low,none,2010,65,2084,74,0,87096,26843.780868611273,153
R-very_low-2010-44-65,very_low,none,2010,65,2085,75,0,89184,26935.15090374219,153
R-very_low-2010-44-65,very_low,none,2010,65,2086,76,0,91332,27029.774643147168,153
R-very_low-2010-44-65,very_low,none,2010,65,2087,77,0,93516,27120.16766541405,153
R-very_low-2010-44-65,very_low,none,2010,65,2088,78,0,95760,27213.07233799461,153
R-very_low-2010-44-65,very_low,none,2010,65,2089,79,0,98064,27308.00877463559,153
R-very_low-2010-44-65,very_low,none,2010,65,2090,80,0,100416,27401.24767952899,153
R-very_low-2010-44-65,very_low,none,2010,65,2091,81,0,102828,27495.764568893417,153
R-very_low-2010-44-65,very_low,none,2010,65,2092,82,0,105288,27588.003896951628,153
R-very_low-2010-44-65,very_low,none,2010,65,2093,83,0,107820,27683.928635731027,153
R-very_low-2010-44-65,very_low,none,2010,65,2094,84,0,110400,27776.943655349176,153
R-very_low-2010-44-65,very_low,none,2010,65,2095,85,0,113052,27872.80171405623,153
R-very_low-2010-44-65,very_low,none,2010,65,2096,86,0,115764,27968.095307016432,153
R-very_low-2010-44-65,very_low,none,2010,65,2097,87,0,118548,28065.358152793455,153
R-very_low-2010-44-65,very_low,none,2010,65,2098,88,0,121392,28161.346420033307,153
R-very_low-2010-44-65,very_low,none,2010,65,2099,89,0,124308,28258.520378147943,153
R-very_low-2010-44-65,very_low,none,2010,65,2100,90,0,127284,28353.79173207778,153
R-very_low-2010-44-65,very_low,none,2010,65,2101,91,0,130344,28452.16807624603,153
R-very_low-2010-44-65,very_low,none,2010,65,2102,92,0,133464,28547.98426980904,153
R-very_low-2010-44-65,very_low,none,2010,65,2103,93,0,136668,28646.07614121401,153
R-very_low-2010-44-65,very_low,none,2010,65,2104,94,0,139956,28745.959910256544,153
R-very_low-2010-44-65,very_low,none,2010,65,2105,95,0,143304,28842.34701508417,153
R-very_low-2010-44-65,very_low,none,2010,65,2106,96,0,146748,28942.195103170492,153
R-very_low-2010-44-65,very_low,none,2010,65,2107,97,0,150264,29040.30760383605,153
R-very_low-2010-44-65,very_low,none,2010,65,2108,98,0,153876,29140.97954119043,153
R-very_low-2010-44-65,very_low,none,2010,65,2109,99,0,157572,29241.476378197014,153
R-very_low-2010-44-65,very_low,none,2010,65,2110,100,0,161352,29341.451383731743,153
R-very_low-2010-44-65,very_low,none,2010,65,2111,101,0,165216,29440.578118175697,153
R-very_low-2010-44-65,very_low,none,2010,65,2112,102,0,169188,29542.740388576825,153
R-very_low-2010-44-65,very_low,none,2010,65,2113,103,0,173244,29643.290833528215,153
R-very_low-2010-44-65,very_low,none,2010,65,2114,104,0,177408,29745.988335125032,153
R-very_low-2010-44-65,very_low,none,2010,65,2115,105,0,181668,29848.370671622553,153
R-very_low-2010-44-65,very_low,none,2010,65,2116,106,0,186024,29950.09221271698,153
R-very_low-2010-44-65,very_low,none,2010,65,2117,107,0,190488,30052.720910451295,153
R-very_low-2010-44-65,very_low,none,2010,65,2118,108,0,195060,30155.8369908859,153
R-very_low-2010-44-65,very_low,none,2010,65,2119,109,0,199740,30259.04405478499,153
R-very_low-2010-44-65,very_low,none,2010,65,2120,110,0,204528,30361.96816977732,153
R-very_low-2010-44-65,very_low,none,2010,65,2121,111,0,209436,30466.00259495662,153
R-very_low-2010-44-65,very_low,none,2010,65,2122,112,0,214464,30570.710528536438,153
R-very_low-2010-44-65,very_low,none,2010,65,2123,113,0,219612,30675.679313922763,153
R-very_low-2010-44-65,very_low,none,2010,65,2124,114,0,224880,30780.519504408712,153
R-very_low-2010-44-65,very_low,none,2010,65,2125,115,0,230280,30886.4734673245,153
R-very_low-2010-44-65,very_low,none,2010,65,2126,116,0,235812,30993.09849525038,153
R-very_low-2010-44-65,very_low,none,2010,65,2127,117,0,241464,31098.430868105977,153
R-very_low-2010-44-65,very_low,none,2010,65,2128,118,0,247260,31205.197927007022,153
R-very_low-2010-44-65,very_low,none,2010,65,2129,119,0,253200,31312.93445587719,153
R-very_low-1950-44-65,very_low,very_low,1950,65,2015,65,0,8508,11419.493394069465,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2016,66,0,8508,11310.908671725225,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2017,67,0,8532,11140.06612535611,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2018,68,0,8700,11105.113354645864,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2019,69,0,8952,11241.297298414509,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2020,70,0,9084,11256.220339241467,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2021,71,0,9204,10908.575276573774,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2022,72,0,9744,10778.964862979032,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2023,73,0,10596,11316.335735777368,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2024,74,0,10932,11400.427341759056,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2025,75,0,11208,11440.005599999999,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2026,76,0,11508,11508,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2027,77,0,11796,11559.039686428221,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2028,78,0,12084,11603.384898641458,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2029,79,0,12372,11641.283994248317,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2030,80,0,12672,11684.042501905968,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2031,81,0,12972,11720.385456890128,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2032,82,0,13284,11761.177722513252,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2033,83,0,13596,11795.601515845054,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2034,84,0,13932,11844.299850356649,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2035,85,0,14256,11876.284845533884,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2036,86,0,14604,11921.797307984085,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2037,87,0,14952,11960.688742463093,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2038,88,0,15312,12002.613232896265,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2039,89,0,15684,12047.24425910011,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2040,90,0,16056,12085.238700698626,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2041,91,0,16440,12125.696036953103,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2042,92,0,16836,12168.32420465826,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2043,93,0,17232,12204.346575285212,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2044,94,0,17652,12250.667589409864,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2045,95,0,18072,12290.202708910105,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2046,96,0,18504,12331.202754994443,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2047,97,0,18948,12373.432287300067,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2048,98,0,19404,12416.667934831738,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2049,99,0,19872,12460.69799075739,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2050,100,0,20352,12505.321935009237,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2051,101,0,20832,12543.124717696372,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2052,102,0,21336,12588.522696015456,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2053,103,0,21852,12633.973088750583,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2054,104,0,22368,12672.51752795682,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2055,105,0,22908,12717.739115058674,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2056,106,0,23460,12762.558217352816,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2057,107,0,24012,12800.44459492883,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2058,108,0,24588,12844.195720807722,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2059,109,0,25188,12893.308848953862,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2060,110,0,25788,12935.26569632566,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2061,111,0,26400,12976.232254705705,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2062,112,0,27036,13021.892680274344,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2063,113,0,27684,13066.14596881666,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2064,114,0,28356,13114.466366473858,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2065,115,0,29028,13155.572774689168,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2066,116,0,29724,13200.393894046207,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2067,117,0,30444,13248.549786421847,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2068,118,0,31176,13294.56135533948,150
R-very_low-1950-44-65,very_low,very_low,1950,65,2069,119,0,31920,13338.392516208964,150
R-very_low-1960-44-65,very_low,very_low,1960,65,2025,65,0,11604,11844.2028,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2026,66,0,11916,11916,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2027,67,0,12204,11958.843704066634,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2028,68,0,12504,12006.680302268518,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2029,69,0,12804,12047.76917736465,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2030,70,0,13104,12082.362132652761,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2031,71,0,13416,12121.545736173139,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2032,72,0,13740,12164.903787062036,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2033,73,0,14076,12212.039345177625,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2034,74,0,14412,12252.372196622167,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2035,75,0,14760,12296.153501689123,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2036,76,0,15108,12333.231561833989,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2037,77,0,15468,12373.457294570568,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2038,78,0,15840,12416.496447823723,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2039,79,0,16224,12462.030786766143,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2040,80,0,16608,12500.72523300964,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2041,81,0,17004,12541.68706887777,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2042,82,0,17412,12584.63180396232,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2043,83,0,17832,12629.289004786786,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2044,84,0,18264,12675.401815827203,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2045,85,0,18696,12714.565617849896,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2046,86,0,19152,12763.034758087635,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2047,87,0,19608,12804.42581219019,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2048,88,0,20076,12846.682408765304,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2049,89,0,20556,12889.598827395777,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2050,90,0,21048,12932.980350239506,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2051,91,0,21552,12976.642853100624,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2052,92,0,22068,13020.412394810137,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2053,93,0,22608,13071.06276727408,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2054,94,0,23148,13114.423986817976,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2055,95,0,23700,13157.430462148182,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2056,96,0,24264,13199.945123011454,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2057,97,0,24852,13248.236259918842,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2058,98,0,25452,13295.529098991301,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2059,99,0,26052,13335.575755635462,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2060,100,0,26688,13386.705867207196,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2061,101,0,27324,13430.400383620405,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2062,102,0,27972,13472.717193839102,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2063,103,0,28644,13519.241624432321,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2064,104,0,29340,13569.559994087424,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2065,105,0,30036,13612.401262937985,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2066,106,0,30756,13658.703896019551,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2067,107,0,31500,13708.097433723826,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2068,108,0,32256,13755.111979658399,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2069,109,0,33024,13799.72037767183,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2070,110,0,33816,13846.813300851718,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2071,111,0,34632,13896.075513150676,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2072,112,0,35460,13942.489140171609,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2073,113,0,36312,13990.677450529894,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2074,114,0,37188,14040.36466543442,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2075,115,0,38076,14086.849497700412,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2076,116,0,38988,14134.501778945414,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2077,117,0,39924,14183.081066959536,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2078,118,0,40884,14232.359621752019,151
R-very_low-1960-44-65,very_low,very_low,1960,65,2079,119,0,41868,14282.121906293001,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2035,65,0,17100,14245.543690981302,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2036,66,0,17508,14292.442294452572,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2037,67,0,17928,14341.307368571317,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2038,68,0,18360,14391.848155432042,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2039,69,0,18792,14434.571162777944,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2040,70,0,19248,14487.834735366663,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2041,71,0,19704,14533.133498304374,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2042,72,0,20184,14588.11212561311,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2043,73,0,20664,14635.017272034216,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2044,74,0,21156,14682.479238701286,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2045,75,0,21660,14730.289435313904,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2046,76,0,22188,14786.247661468695,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2047,77,0,22716,14834.013502127313,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2048,78,0,23268,14889.251159949747,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2049,79,0,23820,14936.283521529842,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2050,80,0,24396,14990.164795916142,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2051,81,0,24972,15035.853996270824,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2052,82,0,25572,15087.818821827297,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2053,83,0,26184,15138.56632600427,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2054,84,0,26820,15194.783623918182,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2055,85,0,27456,15242.633365769641,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2056,86,0,28116,15295.485372510306,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2057,87,0,28800,15352.857085371908,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2058,88,0,29484,15401.751530514675,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2059,89,0,30192,15454.77135015146,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2060,90,0,30912,15505.465069211214,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2061,91,0,31656,15559.68213086984,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2062,92,0,32412,15611.243732543722,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2063,93,0,33192,15665.782292911523,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2064,94,0,33996,15722.929841819907,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2065,95,0,34812,15776.898147735956,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2066,96,0,35640,15827.68262628875,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2067,97,0,36492,15880.504493696822,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2068,98,0,37368,15935.051601434618,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2069,99,0,38268,15991.027719620446,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2070,100,0,39192,16048.151966139712,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2071,101,0,40128,16101.34321412885,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2072,102,0,41088,16155.357974939963,151
R-very_low-1970-44-65,very_low,very_low,1970,65,2073,103,0,42072,16209.952128736883,151
