year,age,male,female,all
2050,115,0.396452,0.396452,0.396452
2050,116,0.414877,0.414877,0.414877
2050,117,0.434166,0.434166,0.434166
2050,118,0.454359,0.454359,0.454359
2050,119,0.475499,0.475499,0.475499
2051,0,0.003632,0.002991,0.0033115
2051,1,0.000273,0.000214,0.0002435
2051,2,0.000157,0.000123,0.00014
2051,3,0.000128,0.000103,0.0001155
2051,4,0.000104,0.000086,0.000095
2051,5,0.000087,0.000074,0.0000805
2051,6,0.000076,0.000066,0.000071
2051,7,0.00007,0.00006,0.000065
2051,8,0.000067,0.000057,0.000062
2051,9,0.000066,0.000055,0.0000605
2051,10,0.000067,0.000056,0.0000615
2051,11,0.000073,0.00006,0.0000665
2051,12,0.000087,0.000067,0.000077
2051,13,0.000116,0.000079,0.0000975
2051,14,0.000169,0.000098,0.0001335
2051,15,0.000252,0.000126,0.000189
2051,16,0.000355,0.000158,0.0002565
2051,17,0.000472,0.000194,0.000333
2051,18,0.000594,0.000232,0.000413
2051,19,0.000709,0.000267,0.000488
2051,20,0.000808,0.000298,0.000553
2051,21,0.00089,0.000325,0.0006075
2051,22,0.000953,0.000351,0.000652
2051,23,0.001007,0.000374,0.0006905
2051,24,0.001059,0.000397,0.000728
2051,25,0.001114,0.000421,0.0007675
2051,26,0.001168,0.000446,0.000807
2051,27,0.001216,0.000474,0.000845
2051,28,0.001256,0.000502,0.000879
2051,29,0.001286,0.000532,0.000909
2051,30,0.001307,0.000564,0.0009355
2051,31,0.001322,0.000596,0.000959
2051,32,0.00134,0.000624,0.000982
2051,33,0.001365,0.000648,0.0010065
2051,34,0.001396,0.000667,0.0010315
2051,35,0.001427,0.000685,0.001056
2051,36,0.001457,0.000707,0.001082
2051,37,0.001484,0.000733,0.0011085
2051,38,0.001507,0.000758,0.0011325
2051,39,0.001521,0.000778,0.0011495
2051,40,0.001526,0.000792,0.001159
2051,41,0.001525,0.000805,0.001165
2051,42,0.001529,0.000825,0.001177
2051,43,0.001548,0.000855,0.0012015
2051,44,0.001588,0.000896,0.001242
2051,45,0.001643,0.000946,0.0012945
2051,46,0.001711,0.001003,0.001357
2051,47,0.001794,0.001067,0.0014305
2051,48,0.001906,0.001145,0.0015255
2051,49,0.002063,0.001246,0.0016545
2051,50,0.002266,0.001371,0.0018185
2051,51,0.002471,0.001497,0.001984
2051,52,0.002678,0.001625,0.0021515
2051,53,0.002899,0.001761,0.00233
2051,54,0.003138,0.00191,0.002524
2051,55,0.003387,0.002069,0.002728
2051,56,0.003639,0.002237,0.002938
2051,57,0.003894,0.002409,0.0031515
2051,58,0.004154,0.002581,0.0033675
2051,59,0.00442,0.002747,0.0035835
2051,60,0.004696,0.002902,0.003799
2051,61,0.004991,0.003047,0.004019
2051,62,0.005327,0.003208,0.0042675
2051,63,0.005771,0.003445,0.004608
2051,64,0.006435,0.003852,0.0051435
2051,65,0.007342,0.00446,0.005901
2051,66,0.008048,0.004969,0.0065085
2051,67,0.008553,0.005398,0.0069755
2051,68,0.008992,0.005837,0.0074145
2051,69,0.009491,0.006357,0.007924
2051,70,0.010131,0.006995,0.008563
2051,71,0.010953,0.007762,0.0093575
2051,72,0.011972,0.00865,0.010311
2051,73,0.01317,0.009631,0.0114005
2051,74,0.014496,0.010678,0.012587
2051,75,0.015937,0.011804,0.0138705
2051,76,0.017508,0.013048,0.015278
2051,77,0.019241,0.014466,0.0168535
2051,78,0.021162,0.016099,0.0186305
2051,79,0.023296,0.017978,0.020637
2051,80,0.02567,0.020137,0.0229035
2051,81,0.028356,0.022625,0.0254905
2051,82,0.031566,0.025561,0.0285635
2051,83,0.035747,0.029193,0.03247
2051,84,0.041519,0.033909,0.037714
2051,85,0.049038,0.039849,0.0444435
2051,86,0.056279,0.045661,0.05097
2051,87,0.063239,0.051426,0.0573325
2051,88,0.070327,0.057516,0.0639215
2051,89,0.077856,0.064178,0.071017
2051,90,0.086001,0.071481,0.078741
2051,91,0.094876,0.079481,0.0871785
2051,92,0.104575,0.088302,0.0964385
2051,93,0.115142,0.098095,0.1066185
2051,94,0.126563,0.108877,0.11772
2051,95,0.138747,0.120553,0.12965
2051,96,0.151365,0.132877,0.142121
2051,97,0.16381,0.145444,0.154627
2051,98,0.175415,0.157988,0.1667015
2051,99,0.186101,0.170386,0.1782435
2051,100,0.196894,0.183035,0.1899645
2051,101,0.207738,0.195841,0.2017895
2051,102,0.218571,0.208701,0.213636
2051,103,0.229328,0.2215,0.225414
2051,104,0.239942,0.234116,0.237029
2051,105,0.251051,0.247455,0.249253
2051,106,0.262679,0.261557,0.262118
2051,107,0.274851,0.274851,0.274851
2051,108,0.287591,0.287591,0.287591
2051,109,0.300927,0.300927,0.300927
2051,110,0.314887,0.314887,0.314887
2051,111,0.3295,0.3295,0.3295
2051,112,0.344797,0.344797,0.344797
2051,113,0.36081,0.36081,0.36081
2051,114,0.377573,0.377573,0.377573
2051,115,0.395121,0.395121,0.395121
2051,116,0.413492,0.413492,0.413492
2051,117,0.432723,0.432723,0.432723
2051,118,0.452856,0.452856,0.452856
2051,119,0.473933,0.473933,0.473933
2052,0,0.003573,0.002942,0.0032575
2052,1,0.000269,0.000211,0.00024
2052,2,0.000155,0.000122,0.0001385
2052,3,0.000127,0.000102,0.0001145
2052,4,0.000103,0.000085,0.000094
2052,5,0.000086,0.000073,0.0000795
2052,6,0.000075,0.000065,0.00007
2052,7,0.000069,0.000059,0.000064
2052,8,0.000066,0.000056,0.000061
2052,9,0.000065,0.000054,0.0000595
2052,10,0.000066,0.000055,0.0000605
2052,11,0.000072,0.000059,0.0000655
2052,12,0.000085,0.000067,0.000076
2052,13,0.000114,0.000078,0.000096
2052,14,0.000168,0.000097,0.0001325
2052,15,0.00025,0.000125,0.0001875
2052,16,0.000353,0.000156,0.0002545
2052,17,0.000469,0.000192,0.0003305
2052,18,0.00059,0.00023,0.00041
2052,19,0.000704,0.000265,0.0004845
2052,20,0.000802,0.000296,0.000549
2052,21,0.000883,0.000323,0.000603
2052,22,0.000946,0.000348,0.000647
2052,23,0.000999,0.000372,0.0006855
2052,24,0.001052,0.000394,0.000723
2052,25,0.001106,0.000417,0.0007615
2052,26,0.001159,0.000443,0.000801
2052,27,0.001207,0.00047,0.0008385
2052,28,0.001247,0.000498,0.0008725
2052,29,0.001277,0.000528,0.0009025
2052,30,0.001298,0.00056,0.000929
2052,31,0.001312,0.000591,0.0009515
2052,32,0.00133,0.000619,0.0009745
2052,33,0.001355,0.000642,0.0009985
2052,34,0.001385,0.000661,0.001023
2052,35,0.001416,0.000679,0.0010475
2052,36,0.001445,0.000701,0.001073
2052,37,0.001472,0.000726,0.001099
2052,38,0.001495,0.000752,0.0011235
2052,39,0.001509,0.000771,0.00114
2052,40,0.001514,0.000785,0.0011495
2052,41,0.001512,0.000798,0.001155
2052,42,0.001516,0.000817,0.0011665
2052,43,0.001535,0.000847,0.001191
2052,44,0.001574,0.000888,0.001231
2052,45,0.001629,0.000937,0.001283
2052,46,0.001696,0.000993,0.0013445
2052,47,0.001778,0.001057,0.0014175
2052,48,0.001889,0.001135,0.001512
2052,49,0.002045,0.001234,0.0016395
2052,50,0.002248,0.001359,0.0018035
2052,51,0.002451,0.001484,0.0019675
2052,52,0.002657,0.001611,0.002134
2052,53,0.002876,0.001746,0.002311
2052,54,0.003112,0.001893,0.0025025
2052,55,0.003359,0.002051,0.002705
2052,56,0.003608,0.002217,0.0029125
2052,57,0.003861,0.002387,0.003124
2052,58,0.004117,0.002558,0.0033375
2052,59,0.00438,0.002722,0.003551
2052,60,0.004654,0.002875,0.0037645
2052,61,0.004945,0.003019,0.003982
2052,62,0.005278,0.003178,0.004228
2052,63,0.00572,0.003414,0.004567
2052,64,0.006383,0.003821,0.005102
2052,65,0.007291,0.00443,0.0058605
2052,66,0.007996,0.004939,0.0064675
2052,67,0.0085,0.005366,0.006933
2052,68,0.008936,0.005803,0.0073695
2052,69,0.009433,0.006321,0.007877
2052,70,0.01007,0.006955,0.0085125
2052,71,0.010888,0.007718,0.009303
2052,72,0.011901,0.008602,0.0102515
2052,73,0.013093,0.009579,0.011336
2052,74,0.014412,0.010622,0.012517
2052,75,0.015848,0.011743,0.0137955
2052,76,0.017411,0.012982,0.0151965
2052,77,0.019137,0.014394,0.0167655
2052,78,0.021048,0.01602,0.018534
2052,79,0.023174,0.017892,0.020533
2052,80,0.025536,0.020043,0.0227895
2052,81,0.028211,0.022522,0.0253665
2052,82,0.031408,0.025447,0.0284275
2052,83,0.035575,0.029068,0.0323215
2052,84,0.04133,0.033771,0.0375505
2052,85,0.04883,0.039697,0.0442635
2052,86,0.056051,0.045493,0.050772
2052,87,0.062987,0.05124,0.0571135
2052,88,0.07005,0.057311,0.0636805
2052,89,0.077552,0.063951,0.0707515
2052,90,0.085667,0.071231,0.078449
2052,91,0.094511,0.079206,0.0868585
2052,92,0.104177,0.088,0.0960885
2052,93,0.114707,0.097764,0.1062355
2052,94,0.12609,0.108514,0.117302
2052,95,0.138231,0.120157,0.129194
2052,96,0.150806,0.132448,0.141627
2052,97,0.163209,0.144983,0.154096
2052,98,0.174775,0.157498,0.1661365
2052,99,0.185426,0.169869,0.1776475
2052,100,0.196185,0.18249,0.1893375
2052,101,0.206994,0.195267,0.2011305
2052,102,0.217793,0.208097,0.212945
2052,103,0.228516,0.220864,0.22469
2052,104,0.239096,0.233448,0.236272
2052,105,0.25017,0.246752,0.248461
2052,106,0.261762,0.260818,0.26129
2052,107,0.273896,0.273896,0.273896
2052,108,0.286597,0.286597,0.286597
2052,109,0.299892,0.299892,0.299892
2052,110,0.31381,0.31381,0.31381
2052,111,0.328378,0.328378,0.328378
2052,112,0.343629,0.343629,0.343629
2052,113,0.359593,0.359593,0.359593
2052,114,0.376306,0.376306,0.376306
2052,115,0.393802,0.393802,0.393802
2052,116,0.412117,0.412117,0.412117
2052,117,0.431292,0.431292,0.431292
2052,118,0.451365,0.451365,0.451365
2052,119,0.47238,0.47238,0.47238
2053,0,0.003514,0.002893,0.0032035
2053,1,0.000266,0.000208,0.000237
2053,2,0.000153,0.00012,0.0001365
2053,3,0.000125,0.0001,0.0001125
2053,4,0.000101,0.000084,0.0000925
2053,5,0.000085,0.000072,0.0000785
2053,6,0.000074,0.000064,0.000069
2053,7,0.000068,0.000059,0.0000635
2053,8,0.000065,0.000055,0.00006
2053,9,0.000064,0.000053,0.0000585
2053,10,0.000066,0.000054,0.00006
2053,11,0.000071,0.000058,0.0000645
2053,12,0.000084,0.000066,0.000075
2053,13,0.000113,0.000077,0.000095
2053,14,0.000166,0.000096,0.000131
2053,15,0.000248,0.000123,0.0001855
2053,16,0.00035,0.000155,0.0002525
2053,17,0.000465,0.000191,0.000328
2053,18,0.000586,0.000228,0.000407
2053,19,0.000698,0.000263,0.0004805
2053,20,0.000796,0.000293,0.0005445
2053,21,0.000877,0.000321,0.000599
2053,22,0.000939,0.000345,0.000642
2053,23,0.000992,0.000369,0.0006805
2053,24,0.001044,0.000391,0.0007175
2053,25,0.001098,0.000414,0.000756
2053,26,0.00115,0.000439,0.0007945
2053,27,0.001198,0.000466,0.000832
2053,28,0.001238,0.000494,0.000866
2053,29,0.001267,0.000524,0.0008955
2053,30,0.001288,0.000555,0.0009215
2053,31,0.001302,0.000586,0.000944
2053,32,0.00132,0.000614,0.000967
2053,33,0.001345,0.000637,0.000991
2053,34,0.001375,0.000656,0.0010155
2053,35,0.001405,0.000674,0.0010395
2053,36,0.001434,0.000695,0.0010645
2053,37,0.00146,0.00072,0.00109
2053,38,0.001483,0.000745,0.001114
2053,39,0.001497,0.000765,0.001131
2053,40,0.001501,0.000778,0.0011395
2053,41,0.001499,0.00079,0.0011445
2053,42,0.001503,0.00081,0.0011565
2053,43,0.001522,0.000839,0.0011805
2053,44,0.00156,0.000879,0.0012195
2053,45,0.001615,0.000929,0.001272
2053,46,0.001681,0.000984,0.0013325
2053,47,0.001762,0.001047,0.0014045
2053,48,0.001872,0.001124,0.001498
2053,49,0.002027,0.001223,0.001625
2053,50,0.002229,0.001347,0.001788
2053,51,0.002431,0.001471,0.001951
2053,52,0.002635,0.001597,0.002116
2053,53,0.002852,0.001731,0.0022915
2053,54,0.003086,0.001876,0.002481
2053,55,0.00333,0.002033,0.0026815
2053,56,0.003577,0.002197,0.002887
2053,57,0.003827,0.002366,0.0030965
2053,58,0.004081,0.002535,0.003308
2053,59,0.004342,0.002697,0.0035195
2053,60,0.004612,0.002849,0.0037305
2053,61,0.0049,0.002991,0.0039455
2053,62,0.00523,0.003149,0.0041895
2053,63,0.00567,0.003385,0.0045275
2053,64,0.006331,0.003791,0.005061
2053,65,0.00724,0.004401,0.0058205
2053,66,0.007945,0.004909,0.006427
2053,67,0.008447,0.005334,0.0068905
2053,68,0.008881,0.00577,0.0073255
2053,69,0.009376,0.006285,0.0078305
2053,70,0.010009,0.006916,0.0084625
2053,71,0.010822,0.007676,0.009249
2053,72,0.011831,0.008555,0.010193
2053,73,0.013017,0.009528,0.0112725
2053,74,0.01433,0.010566,0.012448
2053,75,0.015759,0.011682,0.0137205
2053,76,0.017316,0.012916,0.015116
2053,77,0.019033,0.014323,0.016678
2053,78,0.020936,0.015943,0.0184395
2053,79,0.023052,0.017807,0.0204295
2053,80,0.025404,0.019949,0.0226765
2053,81,0.028068,0.022419,0.0252435
2053,82,0.031252,0.025334,0.028293
2053,83,0.035404,0.028943,0.0321735
2053,84,0.041143,0.033634,0.0373885
2053,85,0.048625,0.039546,0.0440855
2053,86,0.055825,0.045326,0.0505755
2053,87,0.062738,0.051056,0.056897
2053,88,0.069776,0.057107,0.0634415
2053,89,0.07725,0.063727,0.0704885
2053,90,0.085337,0.070983,0.07816
2053,91,0.09415,0.078933,0.0865415
2053,92,0.103782,0.0877,0.095741
2053,93,0.114277,0.097435,0.105856
2053,94,0.12562,0.108155,0.1168875
2053,95,0.137719,0.119765,0.128742
2053,96,0.150251,0.132023,0.141137
2053,97,0.162612,0.144526,0.153569
2053,98,0.17414,0.157012,0.165576
2053,99,0.184757,0.169356,0.1770565
2053,100,0.195481,0.181949,0.188715
2053,101,0.206256,0.194698,0.200477
2053,102,0.217021,0.207497,0.212259
2053,103,0.227711,0.220234,0.2239725
2053,104,0.238258,0.232785,0.2355215
2053,105,0.249298,0.246055,0.2476765
2053,106,0.260853,0.260086,0.2604695
2053,107,0.27295,0.27295,0.27295
2053,108,0.285612,0.285612,0.285612
2053,109,0.298866,0.298866,0.298866
2053,110,0.312741,0.312741,0.312741
2053,111,0.327265,0.327265,0.327265
2053,112,0.34247,0.34247,0.34247
2053,113,0.358387,0.358387,0.358387
2053,114,0.375049,0.375049,0.375049
2053,115,0.392493,0.392493,0.392493
2053,116,0.410754,0.410754,0.410754
2053,117,0.429872,0.429872,0.429872
2053,118,0.449886,0.449886,0.449886
2053,119,0.47084,0.47084,0.47084
2054,0,0.003457,0.002846,0.0031515
2054,1,0.000262,0.000205,0.0002335
2054,2,0.000151,0.000118,0.0001345
2054,3,0.000123,0.000099,0.000111
2054,4,0.0001,0.000083,0.0000915
2054,5,0.000084,0.000071,0.0000775
2054,6,0.000073,0.000063,0.000068
2054,7,0.000067,0.000058,0.0000625
2054,8,0.000064,0.000054,0.000059
2054,9,0.000063,0.000053,0.000058
2054,10,0.000065,0.000053,0.000059
2054,11,0.00007,0.000057,0.0000635
2054,12,0.000083,0.000065,0.000074
2054,13,0.000112,0.000077,0.0000945
2054,14,0.000164,0.000095,0.0001295
2054,15,0.000246,0.000122,0.000184
2054,16,0.000347,0.000154,0.0002505
2054,17,0.000462,0.000189,0.0003255
2054,18,0.000581,0.000226,0.0004035
2054,19,0.000693,0.000261,0.000477
2054,20,0.000791,0.000291,0.000541
2054,21,0.00087,0.000318,0.000594
2054,22,0.000933,0.000343,0.000638
2054,23,0.000985,0.000366,0.0006755
2054,24,0.001036,0.000388,0.000712
2054,25,0.001089,0.000411,0.00075
2054,26,0.001142,0.000436,0.000789
2054,27,0.001189,0.000463,0.000826
2054,28,0.001228,0.000491,0.0008595
2054,29,0.001258,0.00052,0.000889
2054,30,0.001278,0.000551,0.0009145
2054,31,0.001293,0.000581,0.000937
2054,32,0.00131,0.000609,0.0009595
2054,33,0.001334,0.000632,0.000983
2054,34,0.001364,0.00065,0.001007
2054,35,0.001394,0.000668,0.001031
2054,36,0.001423,0.000689,0.001056
2054,37,0.001449,0.000714,0.0010815
2054,38,0.001471,0.000739,0.001105
2054,39,0.001485,0.000758,0.0011215
2054,40,0.001489,0.000771,0.00113
2054,41,0.001487,0.000783,0.001135
2054,42,0.00149,0.000802,0.001146
2054,43,0.001509,0.000832,0.0011705
2054,44,0.001547,0.000871,0.001209
2054,45,0.0016,0.00092,0.00126
2054,46,0.001666,0.000975,0.0013205
2054,47,0.001747,0.001037,0.001392
2054,48,0.001856,0.001113,0.0014845
2054,49,0.00201,0.001212,0.001611
2054,50,0.002211,0.001335,0.001773
2054,51,0.002412,0.001458,0.001935
2054,52,0.002614,0.001583,0.0020985
2054,53,0.002829,0.001716,0.0022725
2054,54,0.003061,0.00186,0.0024605
2054,55,0.003302,0.002015,0.0026585
2054,56,0.003547,0.002177,0.002862
2054,57,0.003794,0.002345,0.0030695
2054,58,0.004046,0.002512,0.003279
2054,59,0.004304,0.002673,0.0034885
2054,60,0.004571,0.002823,0.003697
2054,61,0.004856,0.002964,0.00391
2054,62,0.005182,0.00312,0.004151
2054,63,0.00562,0.003355,0.0044875
2054,64,0.006281,0.003762,0.0050215
2054,65,0.007189,0.004372,0.0057805
2054,66,0.007894,0.004879,0.0063865
2054,67,0.008395,0.005303,0.006849
2054,68,0.008827,0.005737,0.007282
2054,69,0.009319,0.006249,0.007784
2054,70,0.009948,0.006877,0.0084125
2054,71,0.010758,0.007633,0.0091955
2054,72,0.011761,0.008509,0.010135
2054,73,0.012941,0.009477,0.011209
2054,74,0.014249,0.010511,0.01238
2054,75,0.015671,0.011622,0.0136465
2054,76,0.017221,0.012851,0.015036
2054,77,0.01893,0.014252,0.016591
2054,78,0.020825,0.015866,0.0183455
2054,79,0.022932,0.017723,0.0203275
2054,80,0.025274,0.019857,0.0225655
2054,81,0.027926,0.022318,0.025122
2054,82,0.031097,0.025222,0.0281595
2054,83,0.035235,0.02882,0.0320275
2054,84,0.040958,0.033499,0.0372285
2054,85,0.048421,0.039396,0.0439085
2054,86,0.0556,0.045161,0.0503805
2054,87,0.062491,0.050873,0.056682
2054,88,0.069503,0.056905,0.063204
2054,89,0.07695,0.063504,0.070227
2054,90,0.085008,0.070738,0.077873
2054,91,0.093791,0.078663,0.086227
2054,92,0.103391,0.087403,0.095397
2054,93,0.113849,0.09711,0.1054795
2054,94,0.125154,0.107798,0.116476
2054,95,0.137212,0.119376,0.128294
2054,96,0.149701,0.131601,0.140651
2054,97,0.162021,0.144073,0.153047
2054,98,0.173511,0.15653,0.1650205
2054,99,0.184094,0.168847,0.1764705
2054,100,0.194784,0.181413,0.1880985
2054,101,0.205525,0.194133,0.199829
2054,102,0.216256,0.206903,0.2115795
2054,103,0.226912,0.219608,0.22326
2054,104,0.237426,0.232127,0.2347765
2054,105,0.248432,0.245364,0.246898
2054,106,0.259952,0.259359,0.2596555
2054,107,0.272011,0.272011,0.272011
2054,108,0.284635,0.284635,0.284635
2054,109,0.297849,0.297849,0.297849
2054,110,0.311681,0.311681,0.311681
2054,111,0.326162,0.326162,0.326162
2054,112,0.341321,0.341321,0.341321
2054,113,0.35719,0.35719,0.35719
2054,114,0.373802,0.373802,0.373802
2054,115,0.391194,0.391194,0.391194
2054,116,0.409402,0.409402,0.409402
2054,117,0.428463,0.428463,0.428463
2054,118,0.448419,0.448419,0.448419
2054,119,0.469312,0.469312,0.469312
2055,0,0.003401,0.002799,0.0031
2055,1,0.000259,0.000202,0.0002305
2055,2,0.000149,0.000117,0.000133
2055,3,0.000122,0.000097,0.0001095
2055,4,0.000099,0.000082,0.0000905
2055,5,0.000082,0.00007,0.000076
2055,6,0.000072,0.000062,0.000067
2055,7,0.000066,0.000057,0.0000615
2055,8,0.000063,0.000053,0.000058
2055,9,0.000062,0.000052,0.000057
2055,10,0.000064,0.000053,0.0000585
2055,11,0.000069,0.000057,0.000063
2055,12,0.000082,0.000064,0.000073
2055,13,0.00011,0.000076,0.000093
2055,14,0.000163,0.000094,0.0001285
2055,15,0.000244,0.000121,0.0001825
2055,16,0.000345,0.000153,0.000249
2055,17,0.000458,0.000188,0.000323
2055,18,0.000577,0.000225,0.000401
2055,19,0.000688,0.000259,0.0004735
2055,20,0.000785,0.000289,0.000537
2055,21,0.000864,0.000316,0.00059
2055,22,0.000926,0.00034,0.000633
2055,23,0.000978,0.000363,0.0006705
2055,24,0.001029,0.000385,0.000707
2055,25,0.001081,0.000408,0.0007445
2055,26,0.001133,0.000433,0.000783
2055,27,0.001181,0.000459,0.00082
2055,28,0.001219,0.000487,0.000853
2055,29,0.001248,0.000516,0.000882
2055,30,0.001269,0.000546,0.0009075
2055,31,0.001283,0.000577,0.00093
2055,32,0.0013,0.000604,0.000952
2055,33,0.001324,0.000627,0.0009755
2055,34,0.001353,0.000645,0.000999
2055,35,0.001383,0.000662,0.0010225
2055,36,0.001411,0.000683,0.001047
2055,37,0.001437,0.000708,0.0010725
2055,38,0.001459,0.000732,0.0010955
2055,39,0.001473,0.000751,0.001112
2055,40,0.001477,0.000764,0.0011205
2055,41,0.001474,0.000776,0.001125
2055,42,0.001478,0.000795,0.0011365
2055,43,0.001496,0.000824,0.00116
2055,44,0.001533,0.000863,0.001198
2055,45,0.001586,0.000911,0.0012485
2055,46,0.001651,0.000966,0.0013085
2055,47,0.001731,0.001027,0.001379
2055,48,0.001839,0.001103,0.001471
2055,49,0.001992,0.001201,0.0015965
2055,50,0.002193,0.001323,0.001758
2055,51,0.002392,0.001446,0.001919
2055,52,0.002593,0.001569,0.002081
2055,53,0.002805,0.001701,0.002253
2055,54,0.003036,0.001844,0.00244
2055,55,0.003275,0.001997,0.002636
2055,56,0.003517,0.002158,0.0028375
2055,57,0.003762,0.002324,0.003043
2055,58,0.004011,0.00249,0.0032505
2055,59,0.004266,0.002649,0.0034575
2055,60,0.00453,0.002797,0.0036635
2055,61,0.004812,0.002936,0.003874
2055,62,0.005135,0.003092,0.0041135
2055,63,0.005571,0.003326,0.0044485
2055,64,0.006231,0.003732,0.0049815
2055,65,0.00714,0.004342,0.005741
2055,66,0.007844,0.00485,0.006347
2055,67,0.008343,0.005273,0.006808
2055,68,0.008773,0.005704,0.0072385
2055,69,0.009262,0.006213,0.0077375
2055,70,0.009889,0.006838,0.0083635
2055,71,0.010694,0.007591,0.0091425
2055,72,0.011693,0.008463,0.010078
2055,73,0.012867,0.009427,0.011147
2055,74,0.014168,0.010456,0.012312
2055,75,0.015584,0.011563,0.0135735
2055,76,0.017127,0.012787,0.014957
2055,77,0.018829,0.014182,0.0165055
2055,78,0.020715,0.015789,0.018252
2055,79,0.022812,0.01764,0.020226
2055,80,0.025144,0.019766,0.022455
2055,81,0.027785,0.022217,0.025001
2055,82,0.030943,0.025112,0.0280275
2055,83,0.035067,0.028698,0.0318825
2055,84,0.040775,0.033364,0.0370695
2055,85,0.048219,0.039247,0.043733
2055,86,0.055378,0.044996,0.050187
2055,87,0.062245,0.050692,0.0564685
2055,88,0.069233,0.056705,0.062969
2055,89,0.076653,0.063283,0.069968
2055,90,0.084683,0.070494,0.0775885
2055,91,0.093435,0.078395,0.085915
2055,92,0.103002,0.087109,0.0950555
2055,93,0.113426,0.096787,0.1051065
2055,94,0.124692,0.107445,0.1160685
2055,95,0.136709,0.118991,0.12785
2055,96,0.149156,0.131183,0.1401695
2055,97,0.161434,0.143624,0.152529
2055,98,0.172887,0.156052,0.1644695
2055,99,0.183436,0.168343,0.1758895
2055,100,0.194093,0.180881,0.187487
2055,101,0.2048,0.193573,0.1991865
2055,102,0.215497,0.206313,0.210905
2055,103,0.22612,0.218988,0.222554
2055,104,0.236602,0.231475,0.2340385
2055,105,0.247573,0.244679,0.246126
2055,106,0.259058,0.258639,0.2588485
2055,107,0.27108,0.27108,0.27108
2055,108,0.283665,0.283665,0.283665
2055,109,0.296839,0.296839,0.296839
2055,110,0.31063,0.31063,0.31063
2055,111,0.325067,0.325067,0.325067
2055,112,0.340181,0.340181,0.340181
2055,113,0.356002,0.356002,0.356002
2055,114,0.372566,0.372566,0.372566
2055,115,0.389906,0.389906,0.389906
2055,116,0.40806,0.40806,0.40806
2055,117,0.427066,0.427066,0.427066
2055,118,0.446963,0.446963,0.446963
2055,119,0.467795,0.467795,0.467795
2056,0,0.003345,0.002753,0.003049
2056,1,0.000255,0.000199,0.000227
2056,2,0.000147,0.000115,0.000131
2056,3,0.00012,0.000096,0.000108
2056,4,0.000097,0.000081,0.000089
2056,5,0.000081,0.000069,0.000075
2056,6,0.000071,0.000062,0.0000665
2056,7,0.000065,0.000056,0.0000605
2056,8,0.000062,0.000053,0.0000575
2056,9,0.000061,0.000051,0.000056
2056,10,0.000063,0.000052,0.0000575
2056,11,0.000068,0.000056,0.000062
2056,12,0.000081,0.000063,0.000072
2056,13,0.000109,0.000075,0.000092
2056,14,0.000161,0.000093,0.000127
2056,15,0.000242,0.00012,0.000181
2056,16,0.000342,0.000151,0.0002465
2056,17,0.000455,0.000186,0.0003205
2056,18,0.000573,0.000223,0.000398
2056,19,0.000683,0.000257,0.00047
2056,20,0.000779,0.000287,0.000533
2056,21,0.000858,0.000313,0.0005855
2056,22,0.000919,0.000338,0.0006285
2056,23,0.000971,0.00036,0.0006655
2056,24,0.001021,0.000382,0.0007015
2056,25,0.001073,0.000405,0.000739
2056,26,0.001125,0.000429,0.000777
2056,27,0.001172,0.000456,0.000814
2056,28,0.00121,0.000483,0.0008465
2056,29,0.001239,0.000512,0.0008755
2056,30,0.001259,0.000542,0.0009005
2056,31,0.001273,0.000572,0.0009225
2056,32,0.00129,0.000599,0.0009445
2056,33,0.001314,0.000622,0.000968
2056,34,0.001343,0.000639,0.000991
2056,35,0.001373,0.000657,0.001015
2056,36,0.0014,0.000678,0.001039
2056,37,0.001426,0.000702,0.001064
2056,38,0.001447,0.000726,0.0010865
2056,39,0.001461,0.000745,0.001103
2056,40,0.001464,0.000757,0.0011105
2056,41,0.001462,0.000769,0.0011155
2056,42,0.001465,0.000788,0.0011265
2056,43,0.001483,0.000816,0.0011495
2056,44,0.00152,0.000855,0.0011875
2056,45,0.001572,0.000903,0.0012375
2056,46,0.001636,0.000957,0.0012965
2056,47,0.001715,0.001018,0.0013665
2056,48,0.001823,0.001093,0.001458
2056,49,0.001975,0.00119,0.0015825
2056,50,0.002175,0.001311,0.001743
2056,51,0.002373,0.001433,0.001903
2056,52,0.002572,0.001556,0.002064
2056,53,0.002783,0.001686,0.0022345
2056,54,0.00301,0.001828,0.002419
2056,55,0.003247,0.001979,0.002613
2056,56,0.003487,0.002139,0.002813
2056,57,0.00373,0.002303,0.0030165
2056,58,0.003976,0.002467,0.0032215
2056,59,0.004228,0.002625,0.0034265
2056,60,0.004489,0.002771,0.00363
2056,61,0.004768,0.002909,0.0038385
2056,62,0.005089,0.003063,0.004076
2056,63,0.005522,0.003297,0.0044095
2056,64,0.006181,0.003703,0.004942
2056,65,0.007091,0.004314,0.0057025
2056,66,0.007794,0.004821,0.0063075
2056,67,0.008292,0.005242,0.006767
2056,68,0.00872,0.005671,0.0071955
2056,69,0.009206,0.006178,0.007692
2056,70,0.009829,0.0068,0.0083145
2056,71,0.010631,0.007549,0.00909
2056,72,0.011624,0.008417,0.0100205
2056,73,0.012793,0.009377,0.011085
2056,74,0.014088,0.010402,0.012245
2056,75,0.015497,0.011504,0.0135005
2056,76,0.017033,0.012723,0.014878
2056,77,0.018728,0.014113,0.0164205
2056,78,0.020606,0.015714,0.01816
